QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,Coverage,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,Coverage,MCC,NBD,LOC,#Pa,#MC,#AF
<Field>org.apache.kafka.clients.consumer.internals.ConsumerMetrics->fetcherMetrics,fetcherMetrics : FetcherMetricsRegistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient,ConsumerNetworkClient,medium-high,medium-high,medium-high,high,16,146,80,1,0,68,330,231,13,1,34,0,0,0.847,0.853,0.572,0,0,,,,,330,,,,,,68,,,,,,,
org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.PollCondition,PollCondition,low,low,low,low,0,1,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,,,,,2,,,,,,1,,,,,,,
org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.RequestFutureCompletionHandler,RequestFutureCompletionHandler,low,low,low,low,4,26,9,1,0,8,26,22,3,0,4,0,0,0.667,0.5,0.333,0,0,,,,,26,,,,,,8,,,,,,,
org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.UnsentRequests,UnsentRequests,low,low,low,low,2,30,19,1,0,23,56,54,1,0,11,0,0,0,0.591,0,0,0,,,,,56,,,,,,23,,,,,,,
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient. ensureFreshMetadata( Timer ): boolean, ensureFreshMetadata( Timer ): boolean,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,1,4,2
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient. trySend( long ): long, trySend( long ): long,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,14,1,10,6
"<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public ConsumerNetworkClient( LogContext, KafkaClient, Metadata, Time, long, int, int ): void","ConsumerNetworkClient( LogContext, KafkaClient, Metadata, Time, long, int, int ): void",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,14,7,2,8
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public awaitMetadataUpdate( Timer ): boolean,awaitMetadataUpdate( Timer ): boolean,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,6,1,5,3
"<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public awaitPendingRequests( Node, Timer ): boolean","awaitPendingRequests( Node, Timer ): boolean",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,2,4,0
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.private checkDisconnects( long ): void,checkDisconnects( long ): void,low,medium-high,low,low,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,10,1,12,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public close( ): void,close( ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,0,3,3
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public disableWakeups( ): void,disableWakeups( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public disconnectAsync( Node ): void,disconnectAsync( Node ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,2
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.private failExpiredRequests( long ): void,failExpiredRequests( long ): void,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,1,4,1
"<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.private failUnsentRequests( Node, RuntimeException ): void","failUnsentRequests( Node, RuntimeException ): void",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,9,2,5,3
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.private firePendingCompletedRequests( ): void,firePendingCompletedRequests( ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,10,0,3,2
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.private handlePendingDisconnects( ): void,handlePendingDisconnects( ): void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,11,0,6,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public hasPendingRequests( ): boolean,hasPendingRequests( ): boolean,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,0,4,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public hasPendingRequests( Node ): boolean,hasPendingRequests( Node ): boolean,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,1,5,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public hasReadyNodes( long ): boolean,hasReadyNodes( long ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,1,3,3
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public isUnavailable( Node ): boolean,isUnavailable( Node ): boolean,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,1,5,5
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public leastLoadedNode( ): Node,leastLoadedNode( ): Node,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,0,4,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public maybeThrowAuthFailure( Node ): void,maybeThrowAuthFailure( Node ): void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,1,3,3
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.private maybeThrowInterruptException( ): void,maybeThrowInterruptException( ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,0,1,0
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public maybeTriggerWakeup( ): void,maybeTriggerWakeup( ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,0,4,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public pendingRequestCount( ): int,pendingRequestCount( ): int,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,0,4,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public pendingRequestCount( Node ): int,pendingRequestCount( Node ): int,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,1,5,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public poll( RequestFuture ): void,poll( RequestFuture ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,3,1
"<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public poll( RequestFuture, Timer ): boolean","poll( RequestFuture, Timer ): boolean",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,2,4,0
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public poll( Timer ): void,poll( Timer ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public poll( Timer, PollCondition ): void","poll( Timer, PollCondition ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public poll( Timer, PollCondition, boolean ): void","poll( Timer, PollCondition, boolean ): void",low,low-medium,low,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,25,3,28,9
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public pollNoWakeup( ): void,pollNoWakeup( ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,2,1
"<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public send( Node, Builder ): RequestFuture","send( Node, Builder ): RequestFuture",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1
"<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public send( Node, Builder, int ): RequestFuture","send( Node, Builder, int ): RequestFuture",low,medium-high,low,low,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,3,5,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public transmitSends( ): void,transmitSends( ): void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,0,7,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public tryConnect( Node ): void,tryConnect( Node ): void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,1,4,4
<Method>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.public wakeup( ): void,wakeup( ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,3,3
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->client,final client : KafkaClient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->lock,final lock : ReentrantLock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->log,final log : Logger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->maxPollTimeoutMs,final maxPollTimeoutMs : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->metadata,final metadata : Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->pendingCompletion,final pendingCompletion : ConcurrentLinkedQueue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->pendingDisconnects,final pendingDisconnects : ConcurrentLinkedQueue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->requestTimeoutMs,final requestTimeoutMs : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->retryBackoffMs,final retryBackoffMs : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->time,final time : Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->unsent,final unsent : UnsentRequests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->wakeup,final wakeup : AtomicBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->wakeupDisabled,final wakeupDisabled : AtomicBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient->MAX_POLL_TIMEOUT_MS,static final MAX_POLL_TIMEOUT_MS : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.kafka.clients.consumer.internals.ConsumerProtocol,ConsumerProtocol,low-medium,low-medium,low-medium,low,7,59,35,1,0,34,169,135,0,19,0,15,0,0.866,0.573,0.733,0,0,,,,,169,,,,,,34,,,,,,,
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static deserializeAssignment( ByteBuffer ): Assignment,static deserializeAssignment( ByteBuffer ): Assignment,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,11,1,4,3
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static deserializeAssignmentV0( ByteBuffer ): Assignment,static deserializeAssignmentV0( ByteBuffer ): Assignment,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,10,1,6,5
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static deserializeAssignmentV1( ByteBuffer ): Assignment,static deserializeAssignmentV1( ByteBuffer ): Assignment,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static deserializeSubscription( ByteBuffer ): Subscription,static deserializeSubscription( ByteBuffer ): Subscription,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,11,1,4,3
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static deserializeSubscriptionV0( ByteBuffer ): Subscription,static deserializeSubscriptionV0( ByteBuffer ): Subscription,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,1,5,3
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static deserializeSubscriptionV1( ByteBuffer ): Subscription,static deserializeSubscriptionV1( ByteBuffer ): Subscription,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,13,1,8,6
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static deserializeVersion( ByteBuffer ): Short,static deserializeVersion( ByteBuffer ): Short,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,2
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static serializeAssignment( Assignment ): ByteBuffer,static serializeAssignment( Assignment ): ByteBuffer,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
"<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static serializeAssignment( Assignment, short ): ByteBuffer","static serializeAssignment( Assignment, short ): ByteBuffer",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,8,2,3,2
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static serializeAssignmentV0( Assignment ): ByteBuffer,static serializeAssignmentV0( Assignment ): ByteBuffer,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,16,1,19,10
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static serializeAssignmentV1( Assignment ): ByteBuffer,static serializeAssignmentV1( Assignment ): ByteBuffer,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,16,1,19,10
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static serializeSubscription( Subscription ): ByteBuffer,static serializeSubscription( Subscription ): ByteBuffer,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
"<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static serializeSubscription( Subscription, short ): ByteBuffer","static serializeSubscription( Subscription, short ): ByteBuffer",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,8,2,3,2
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static serializeSubscriptionV0( Subscription ): ByteBuffer,static serializeSubscriptionV0( Subscription ): ByteBuffer,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,1,11,7
<Method>org.apache.kafka.clients.consumer.internals.ConsumerProtocol.public static serializeSubscriptionV1( Subscription ): ByteBuffer,static serializeSubscriptionV1( Subscription ): ByteBuffer,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,17,1,22,11
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->ASSIGNMENT_V0,static final ASSIGNMENT_V0 : Schema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->ASSIGNMENT_V1,static final ASSIGNMENT_V1 : Schema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->CONSUMER_PROTOCOL_HEADER_SCHEMA,static final CONSUMER_PROTOCOL_HEADER_SCHEMA : Schema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->CONSUMER_PROTOCOL_HEADER_V0,static final CONSUMER_PROTOCOL_HEADER_V0 : Struct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->CONSUMER_PROTOCOL_HEADER_V1,static final CONSUMER_PROTOCOL_HEADER_V1 : Struct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->CONSUMER_PROTOCOL_LATEST_VERSION,static final CONSUMER_PROTOCOL_LATEST_VERSION : short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->CONSUMER_PROTOCOL_V0,static final CONSUMER_PROTOCOL_V0 : short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->CONSUMER_PROTOCOL_V1,static final CONSUMER_PROTOCOL_V1 : short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->OWNED_PARTITIONS_KEY_NAME,static final OWNED_PARTITIONS_KEY_NAME : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->PARTITIONS_KEY_NAME,static final PARTITIONS_KEY_NAME : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->PROTOCOL_TYPE,static final PROTOCOL_TYPE : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->SUBSCRIPTION_V0,static final SUBSCRIPTION_V0 : Schema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->SUBSCRIPTION_V1,static final SUBSCRIPTION_V1 : Schema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->TOPICS_KEY_NAME,static final TOPICS_KEY_NAME : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->TOPIC_ASSIGNMENT_V0,static final TOPIC_ASSIGNMENT_V0 : Schema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->TOPIC_KEY_NAME,static final TOPIC_KEY_NAME : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->TOPIC_PARTITIONS_KEY_NAME,static final TOPIC_PARTITIONS_KEY_NAME : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->USER_DATA_KEY_NAME,static final USER_DATA_KEY_NAME : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.kafka.clients.consumer.internals.ConsumerProtocol->VERSION_KEY_NAME,static final VERSION_KEY_NAME : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"org.apache.kafka.clients.consumer.internals.Fetcher<K,V>",Fetcher,very-high,very-high,high,very-high,65,499,197,1,0,179,1093,758,28,0,39,1,0,0.905,0.912,0.752,0,0,,,,,1093,,,,,,179,,,,,,,
org.apache.kafka.clients.consumer.internals.Fetcher.CompletedFetch,CompletedFetch,low,low,low,low,14,142,48,1,0,48,151,132,18,0,12,0,0,0.878,0.811,0,0,0,,,,,151,,,,,,48,,,,,,,
org.apache.kafka.clients.consumer.internals.Fetcher.FetchManagerMetrics,FetchManagerMetrics,low,low,low,low,12,92,24,1,0,19,108,98,9,0,7,2,0,0.756,0.694,0,0,0,,,,,108,,,,,,19,,,,,,,
org.apache.kafka.clients.consumer.internals.Fetcher.FetchResponseMetricAggregator,FetchResponseMetricAggregator,low,low,low,low,3,69,11,1,0,5,30,19,4,0,2,0,0,0.5,0.4,0,0,0,,,,,30,,,,,,5,,,,,,,
org.apache.kafka.clients.consumer.internals.Fetcher.ListOffsetData,ListOffsetData,low,low,low,low,0,1,0,1,0,1,8,4,3,0,1,0,0,0,0,0,0,0,,,,,8,,,,,,1,,,,,,,
org.apache.kafka.clients.consumer.internals.Fetcher.ListOffsetResult,ListOffsetResult,low,low,low,low,0,2,0,1,0,2,9,6,2,0,2,0,0,0,0.333,0,0,0,,,,,9,,,,,,2,,,,,,,
<Anonymous> : Lorg.apache.kafka.clients.consumer.internals.Fetcher$12558;,Lorg.apache.kafka.clients.consumer.internals.Fetcher$12558;,low,low,low,low,0,0,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,,,,,51,,,,,,0,,,,,,,
<Anonymous> : Lorg.apache.kafka.clients.consumer.internals.Fetcher$36581;,Lorg.apache.kafka.clients.consumer.internals.Fetcher$36581;,low,low,low,low,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,,,,,17,,,,,,0,,,,,,,
<Anonymous> : Lorg.apache.kafka.clients.consumer.internals.Fetcher$44061;,Lorg.apache.kafka.clients.consumer.internals.Fetcher$44061;,low,low,low,low,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,,14,,,,,,0,,,,,,,
<Anonymous> : Lorg.apache.kafka.clients.consumer.internals.Fetcher$48846;,Lorg.apache.kafka.clients.consumer.internals.Fetcher$48846;,low,low,low,low,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,0,,,,,,,
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>. selectReadReplica( TopicPartition, Node, long ): Node"," selectReadReplica( TopicPartition, Node, long ): Node",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,13,3,7,3
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.public Fetcher( LogContext, ConsumerNetworkClient, int, int, int, int, int, boolean, String, Deserializer, Deserializer, ConsumerMetadata, SubscriptionState, Metrics, FetcherMetricsRegistry, Time, long, long, IsolationLevel, ApiVersions ): void","Fetcher( LogContext, ConsumerNetworkClient, int, int, int, int, int, boolean, String, Deserializer, Deserializer, ConsumerMetadata, SubscriptionState, Metrics, FetcherMetricsRegistry, Time, long, long, IsolationLevel, ApiVersions ): void",low,very-high,low-medium,low,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,44,20,1,24
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.public beginningOffsets( Collection, Timer ): Map","beginningOffsets( Collection, Timer ): Map",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.private beginningOrEndOffset( Collection, long, Timer ): Map","beginningOrEndOffset( Collection, long, Timer ): Map",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,12,3,12,2
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.public clearBufferedDataForUnassignedPartitions( Collection ): void",clearBufferedDataForUnassignedPartitions( Collection ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,11,1,8,5
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.public clearBufferedDataForUnassignedTopics( Collection ): void",clearBufferedDataForUnassignedTopics( Collection ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,1,5,1
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.public close( ): void",close( ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,0,2,3
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.public endOffsets( Collection, Timer ): Map","endOffsets( Collection, Timer ): Map",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.private fetchOffsetsByTimes( Map, Timer, boolean ): ListOffsetResult","fetchOffsetsByTimes( Map, Timer, boolean ): ListOffsetResult",low,low-medium,low,low,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,26,3,17,4
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.private fetchRecords( CompletedFetch, int ): List","fetchRecords( CompletedFetch, int ): List",low,low-medium,low-medium,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,32,2,16,14
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.private fetchablePartitions( ): List",fetchablePartitions( ): List,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,7,0,3,5
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.public fetchedRecords( ): Map",fetchedRecords( ): Map,low-medium,medium-high,low-medium,low,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,43,0,22,17
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.public getAllTopicMetadata( Timer ): Map",getAllTopicMetadata( Timer ): Map,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.public getTopicMetadata( Builder, Timer ): Map","getTopicMetadata( Builder, Timer ): Map",low-medium,very-high,low-medium,low,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,38,2,27,3
"<Method>org.apache.kafka.clients.consumer.internals.Fetcher<K,V>.private groupListOffsetRequests( Map, Set ): Map","groupListOffsetRequests( Map, Set ): Map",low,medium-high,low,low,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,25,2,32,8
